dt,temp,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,weather_main
1705543200,14.94,16.49,1021,62,3.09,100,,0,Clear
1705546800,14.23,15.59,1021,62,3.09,100,,0,Clear
1705550400,13.6,15.86,1022,58,2.57,110,,0,Clear
1705554000,13.99,15.26,1022,62,3.09,100,,0,Clear
1705557600,15.48,17.23,1023,51,2.57,120,,0,Clear
1705561200,17.14,19.39,1023,55,1.54,130,,0,Clear
1705564800,19.05,20.64,1023,59,3.09,180,,0,Clear
1705568400,19.53,21.31,1023,59,4.63,190,,0,Clear
1705572000,19.78,21.64,1022,63,3.6,210,,0,Clear
1705575600,19.85,21.71,1021,63,4.12,220,,0,Clear
1705579200,19.01,21.72,1021,63,3.6,230,,0,Clear
1705582800,18.71,21.55,1021,63,3.6,220,,0,Clear
1705586400,17.98,20.59,1021,59,3.09,200,,20,Rain
1705590000,16.36,18.78,1022,67,2.06,170,,20,Clouds
1705593600,15.81,17.91,1022,67,2.06,170,,20,Clouds
1705597200,16.39,18.14,1022,72,2.06,120,,20,Clouds
1705600800,15.34,18.04,1022,77,3.09,110,,20,Clouds
1705604400,15.27,17.98,1022,72,3.09,110,,20,Clouds
1705608000,15.23,18.15,1022,77,2.57,110,,20,Clouds
1705611600,15.55,17.24,1022,72,2.06,110,,20,Clouds
1705615200,15.26,16.98,1022,72,1.54,90,,20,Clouds
1705618800,14.88,16.32,1022,63,3.6,110,,20,Clouds
1705622400,14.35,15.59,1022,63,2.57,90,,20,Clouds
1705626000,14.96,16.37,1022,87,2.12,158,,34,Clouds
1705629600,14.22,15.67,1022,62,3.6,110,,0,Clear
1705633200,13.94,15.27,1022,58,3.09,100,,0,Clear
1705636800,14.41,15.52,1022,55,3.09,100,,0,Clear
1705640400,14.17,15.04,1022,63,2.57,100,,0,Clear
1705644000,15.97,17.94,1022,63,2.57,100,,0,Clear
1705647600,17.57,20.1,1022,63,3.09,110,,0,Clear
1705651200,19.93,21.34,1022,68,1.54,260,,0,Clear
1705654800,19.86,22.28,1022,64,1.54,230,,0,Clear
1705658400,19.7,22.55,1021,68,2.06,210,,20,Clouds
1705662000,20.75,22.63,1021,64,2.06,250,,20,Clouds
1705665600,20.62,22.47,1021,64,2.06,270,,20,Clouds
1705669200,20.34,22.1,1021,64,1.54,240,,20,Clouds
1705672800,18.97,21.71,1021,68,1.03,0,,20,Clouds
1705676400,17.33,19.82,1021,72,1.03,170,,20,Clouds
1705680000,16.93,18.96,1021,77,1.03,0,,20,Clouds
1705683600,16.43,18.07,1021,77,0.51,0,,20,Clouds
1705687200,16.28,17.42,1021,77,1.54,130,,20,Clouds
1705690800,15.72,17.65,1021,77,2.06,120,,20,Clouds
1705694400,15.7,17.65,1021,77,2.57,110,,20,Clouds
1705698000,16.15,17.47,1022,72,1.54,100,,20,Clouds
1705701600,15.99,17.18,1021,72,2.57,120,,20,Clouds
1705705200,15.34,16.41,1021,72,2.57,110,,20,Clouds
1705708800,15.21,16.53,1021,72,3.6,110,,20,Clouds
1705712400,15.05,16.41,1020,67,3.09,100,,20,Clouds
1705716000,14.62,16.05,1020,72,3.09,100,,20,Clouds
1705719600,14.57,16.12,1021,72,2.57,90,,20,Clouds
1705723200,14.74,16.22,1021,63,2.57,100,,20,Clouds
1705726800,14.13,15.56,1022,72,3.09,110,,20,Clouds
1705730400,15.33,18,1022,63,2.57,100,,20,Clouds
1705734000,17.86,20.72,1022,63,2.57,110,,0,Clear
1705737600,20.92,22.79,1022,64,1.03,0,,23,Clouds
1705741200,20.95,23.14,1022,63,1.54,230,,1,Clear
1705744800,21.47,23.63,1021,60,1.54,270,,1,Clear
1705748400,21.48,23.61,1020,60,1.54,270,,3,Clear
1705752000,21.76,23.5,1021,76,2.43,263,,1,Clear
1705755600,20.76,22.72,1021,64,1.54,270,,0,Clear
1705759200,19.76,21.73,1020,68,1.54,250,,0,Clear
1705762800,17.86,20.47,1021,72,1.03,0,,0,Clear
1705766400,16.79,18.13,1021,68,1.54,130,,82,Clouds
1705770000,16.06,17.32,1021,72,2.06,120,,88,Clouds
1705773600,16.07,17.78,1021,77,2.06,110,,95,Clouds
1705777200,16.37,17.89,1020,72,1.54,120,,93,Clouds
1705780800,16.35,17.99,1020,72,2.06,110,,100,Clouds
1705784400,16.41,18.34,1020,67,1.03,130,,94,Clouds
1705788000,16.5,18.34,1020,67,2.57,100,,0,Clear
1705791600,16.64,18.37,1020,63,1.03,330,,0,Clear
1705795200,16.69,18.39,1019,59,2.06,90,,0,Clear
1705798800,15.9,17.78,1019,63,1.03,0,,0,Clear
1705802400,15.57,17.78,1018,55,1.03,0,,0,Clear
1705806000,15.78,17.18,1018,55,2.57,110,,0,Clear
1705809600,16.18,18.34,1018,51,0.51,0,,0,Clear
1705813200,16.9,18.89,1018,64,2.74,123,,92,Clouds
1705816800,16.22,19.48,1018,66,2.53,124,,100,Clouds
1705820400,18.51,21.67,1018,48,0.51,0,,0,Clear
1705824000,19.05,21.73,1018,55,1.03,0,,0,Clear
1705827600,20.88,22.93,1018,49,0.51,0,,0,Clear
1705831200,20.91,23.66,1017,45,1.03,340,,0,Clear
1705834800,20.62,23.28,1016,49,1.54,310,,20,Clouds
1705838400,20.87,22.64,1016,49,1.03,0,,20,Clouds
1705842000,20.35,21.83,1016,52,2.57,330,,20,Clouds
1705845600,20.34,21.84,1016,52,2.57,340,,20,Clouds
1705849200,18.35,19.78,1015,45,2.57,60,,20,Clouds
1705852800,18.6,19.95,1015,52,1.03,320,,20,Clouds
1705856400,17.82,19.15,1015,59,2.06,110,,20,Clouds
1705860000,17.33,18.59,1015,59,2.57,120,,20,Clouds
1705863600,17.3,18.34,1015,45,2.57,130,,20,Clouds
1705867200,16.92,18.89,1015,42,2.57,130,,20,Clouds
1705870800,16.4,17.13,1015,48,1.54,160,,20,Clouds
1705874400,16.57,17.78,1014,48,2.06,140,,0,Clear
1705878000,16.78,18.34,1014,41,3.6,100,,0,Clear
1705881600,17.43,18.89,1014,34,4.63,50,,0,Clear
1705885200,17.25,18.46,1013,39,3.6,50,,0,Clear
1705888800,17.15,18.75,1013,26,2.57,100,,0,Clear
1705892400,16.87,18.89,1013,26,1.54,50,,0,Clear
1705896000,16.28,17.8,1013,36,2.06,20,,0,Clear
1705899600,16.09,17.46,1013,34,3.09,70,,0,Clear
1705903200,17.44,19.67,1014,41,2.57,110,,0,Clear
1705906800,19.3,23.34,1014,39,0.51,0,,20,Clouds
1705910400,21.91,23.44,1014,43,2.06,190,,40,Clouds
1705914000,22.44,24.09,1014,40,1.54,220,,40,Clouds
1705917600,23.02,24.74,1014,40,1.03,0,,40,Clouds
1705921200,22.91,24.67,1013,46,1.54,310,,40,Clouds
1705924800,22.47,24.44,1013,56,1.54,330,,40,Clouds
1705928400,21.98,23.49,1013,49,2.57,350,,40,Clouds
1705932000,21.03,22.7,1013,60,2.06,230,,40,Clouds
1705935600,19.22,22.7,1014,56,2.57,210,,40,Clouds
1705939200,18.31,21.35,1015,72,5.14,200,,40,Clouds
1705942800,18.23,20.2,1015,77,5.66,180,,40,Clouds
1705946400,17.11,18.75,1016,68,2.57,170,,75,Rain
1705950000,16.45,17.96,1016,77,5.66,190,,75,Rain
1705953600,16.69,17.76,1015,77,3.09,170,,75,Clouds
1705957200,16.02,17.78,1015,67,2.06,90,,75,Clouds
1705960800,15.6,17.02,1015,77,11.32,190,16.46,75,Thunderstorm
1705964400,15.49,16.97,1015,77,3.6,120,,75,Rain
1705968000,15.84,16.87,1015,67,5.14,150,,75,Rain
1705971600,15.76,16.94,1014,72,4.63,160,,75,Rain
1705975200,16.01,17.28,1014,72,4.12,150,,75,Thunderstorm
1705975200,16.01,17.28,1014,72,4.12,150,,75,Rain
1705978800,15.95,17.17,1014,82,2.57,150,,75,Rain
1705982400,15.92,17.17,1014,72,2.57,150,,75,Thunderstorm
1705982400,15.92,17.17,1014,72,2.57,150,,75,Rain
1705986000,16.15,17.65,1014,67,3.09,150,,75,Thunderstorm
1705986000,16.15,17.65,1014,67,3.09,150,,75,Rain
1705989600,16.74,18.86,1014,67,4.63,150,,75,Rain
1705989600,16.74,18.86,1014,67,4.63,150,,75,Thunderstorm
1705993200,16.63,18.89,1014,72,5.66,180,,40,Rain
1705996800,16.91,19.46,1014,72,5.66,160,,100,Rain
1706000400,17.8,20.2,1014,72,8.75,170,,75,Rain
1706004000,16.91,19.54,1013,94,10.29,200,,75,Mist
1706004000,16.91,19.54,1013,94,10.29,200,,75,Rain
1706004000,16.91,19.54,1013,94,10.29,200,,75,Drizzle
1706007600,16.99,19.43,1014,82,6.17,260,,40,Rain
1706011200,17.28,19.7,1014,82,4.12,310,,75,Rain
1706014800,17.01,19.17,1014,77,1.54,160,,75,Rain
1706018400,16.62,19.15,1015,82,2.57,120,,75,Rain
1706022000,15.77,18.27,1015,94,2.57,0,,75,Rain
1706025600,15.9,18.12,1016,82,6.69,290,,75,Rain
1706029200,15.48,17.83,1017,82,6.69,300,,75,Rain
1706032800,15.81,17.4,1017,77,6.69,300,,75,Rain
1706036400,15.57,17.15,1018,77,6.69,310,,75,Rain
1706040000,15.59,17.14,1017,72,6.69,330,,75,Rain
1706043600,14.74,17.22,1017,67,6.17,320,,75,Clouds
1706047200,14.8,16.77,1017,72,4.12,330,,75,Clouds
1706050800,14.44,16.64,1017,88,2.06,0,,40,Rain
1706054400,14.05,16.12,1017,82,1.54,140,,40,Rain
1706058000,13.7,15.67,1016,88,1.03,0,,75,Drizzle
1706058000,13.7,15.67,1016,88,1.03,0,,75,Rain
1706061600,13.47,15.57,1016,94,1.54,60,,75,Rain
1706065200,13.46,15.53,1016,94,5.14,180,,75,Rain
1706068800,13.17,15.52,1017,100,3.09,170,,75,Rain
1706072400,13.58,15.98,1017,94,3.6,150,,75,Rain
1706076000,14.17,16.26,1018,88,2.57,140,,75,Rain
1706079600,14.77,16.53,1018,82,2.57,140,,75,Rain
1706083200,15.41,17.7,1018,88,5.14,200,,75,Rain
1706086800,16.3,19.12,1018,88,3.09,170,,75,Rain
1706090400,16.6,18.77,1017,82,3.09,160,,75,Rain
1706094000,16.48,18.86,1017,88,3.09,120,,75,Rain
1706097600,16.86,19.84,1017,88,2.57,120,,75,Rain
1706101200,16.45,18.66,1017,67,5.14,160,,75,Rain
1706104800,15.56,17.52,1018,72,3.6,170,,75,Rain
1706108400,14.68,16.63,1018,88,3.09,120,,75,Rain
1706112000,14.61,17.01,1018,82,2.57,120,,75,Rain
1706115600,14.56,17.05,1019,88,3.09,120,,75,Rain
1706119200,14.59,16.86,1019,82,2.06,120,,100,Rain
1706122800,14.7,17.08,1019,82,2.06,120,,100,Rain
1706126400,14.08,16.39,1019,88,2.06,90,,75,Rain
1706130000,13.96,16.19,1019,77,5.66,40,,75,Rain
1706133600,13.83,15.97,1019,88,2.06,140,,40,Rain
1706137200,13.95,15.93,1019,72,2.57,150,,40,Rain
1706140800,13.74,15.83,1019,84,4.29,175,,45,Rain
1706144400,13.63,15.87,1018,82,2.06,150,,40,Drizzle
1706144400,13.63,15.87,1018,82,2.06,150,,40,Rain
1706148000,13.47,15.71,1018,82,3.09,150,,75,Rain
1706151600,13.47,15.65,1018,82,2.57,160,,75,Rain
1706155200,13.32,15.53,1018,77,2.06,170,,75,Rain
1706158800,13.5,15.76,1018,77,2.06,150,,75,Rain
1706162400,14.2,16.16,1019,72,4.63,190,,75,Rain
1706166000,14.79,16.92,1019,82,2.57,170,,75,Rain
1706169600,15.33,17.65,1019,77,2.57,130,,75,Rain
1706173200,15.05,17.31,1019,94,6.17,180,,100,Rain
1706176800,15.42,17.36,1017,72,3.6,150,,100,Rain
1706180400,15.82,17.67,1017,59,5.14,360,,75,Rain
1706184000,15.86,17.63,1016,72,3.09,10,,75,Rain
1706187600,15.86,17.66,1016,72,3.09,10,,75,Rain
1706191200,15.78,17.61,1015,63,1.54,50,,75,Rain
1706194800,15.21,16.75,1016,67,4.63,210,,75,Rain
1706198400,14.27,16.38,1016,94,3.09,0,,75,Rain
1706202000,13.98,16.2,1016,100,2.57,0,,75,Rain
1706205600,14.1,16.42,1016,100,3.6,120,,75,Rain
1706209200,14.35,16.57,1016,72,4.12,140,,75,Rain
1706212800,14.15,15.93,1016,67,3.09,140,,75,Rain
1706216400,14.17,16.18,1016,67,2.06,160,,75,Rain
1706220000,13.98,16.21,1015,82,6.02,189,,81,Rain
1706223600,14.12,16.34,1015,77,7.72,180,,75,Rain
1706227200,13.87,16.07,1014,77,7.72,180,,75,Rain
1706230800,13.42,15.85,1014,94,6.69,170,,75,Rain
1706234400,13.35,15.81,1014,88,3.09,140,,75,Rain
1706238000,13.24,15.66,1013,88,4.12,150,,75,Rain
1706241600,13.11,15.32,1014,94,4.12,150,,75,Thunderstorm
1706241600,13.11,15.32,1014,94,4.12,150,,75,Rain
1706245200,13.36,15.52,1014,94,4.12,130,,75,Thunderstorm
1706245200,13.36,15.52,1014,94,4.12,130,,75,Rain
1706248800,13.96,16.16,1014,88,5.66,220,,75,Thunderstorm
1706248800,13.96,16.16,1014,88,5.66,220,,75,Rain
1706252400,15.16,17.17,1015,72,6.69,190,,75,Rain
1706256000,15.18,17.36,1015,67,8.75,260,,75,Rain
1706259600,14.91,17.38,1014,77,9.77,250,,75,Rain
1706259600,14.91,17.38,1014,77,9.77,250,,75,Thunderstorm
1706263200,14.41,16.27,1013,72,11.83,270,,75,Rain
1706266800,13.83,16.04,1013,63,8.23,260,,75,Rain
1706270400,13.82,15.75,1012,67,7.2,230,,75,Rain
1706274000,13.95,16.11,1012,89,5.99,243,,59,Rain
1706277600,13.89,15.79,1012,89,4.72,260,,62,Rain
1706281200,13.12,15.07,1012,94,4.12,120,,75,Thunderstorm
1706281200,13.12,15.07,1012,94,4.12,120,,75,Rain
1706284800,12.44,14.43,1013,94,2.06,120,,75,Rain
1706284800,12.44,14.43,1013,94,2.06,120,,75,Thunderstorm
1706288400,11.78,13.75,1013,94,2.06,130,,75,Rain
1706292000,12.21,13.38,1013,88,2.06,110,,75,Rain
1706295600,11.29,13.23,1013,94,2.57,110,,40,Rain
1706299200,11.2,13.26,1014,87,3.09,120,,40,Rain
1706302800,10.93,12.75,1014,82,1.03,0,,75,Clouds
1706306400,10.9,12.86,1014,87,1.54,110,,75,Clouds
1706310000,10.9,12.68,1014,87,1.03,0,,75,Rain
1706313600,10.94,12.68,1014,71,2.06,70,,75,Thunderstorm
1706313600,10.94,12.68,1014,71,2.06,70,,75,Rain
1706317200,10.45,12.06,1014,76,3.09,100,,75,Thunderstorm
1706317200,10.45,12.06,1014,76,3.09,100,,75,Rain
1706320800,9.73,11.47,1013,82,3.09,130,,75,Rain
1706324400,9.86,11.61,1014,71,3.09,110,,75,Rain
1706328000,9.8,11.75,1014,62,3.09,130,,75,Rain
1706331600,10.17,11.48,1014,81,2.57,130,,75,Rain
1706335200,10.88,11.87,1015,76,8.23,240,,75,Rain
1706338800,10.99,12.49,1016,81,3.6,140,,75,Rain
1706342400,11.94,13.6,1016,76,3.09,140,,75,Rain
1706346000,12.42,13.75,1016,58,3.09,170,,75,Rain
1706349600,12.67,13.8,1016,58,2.57,180,,75,Clouds
1706353200,12.84,14.23,1016,67,4.63,200,,75,Clouds
1706356800,13.38,14.93,1016,47,6.69,310,,75,Clouds
1706360400,13.24,14.75,1017,44,5.66,310,,75,Clouds
1706364000,13.02,14.75,1017,47,5.66,320,,75,Clouds
1706367600,12.16,14.33,1018,62,2.32,287,,33,Clouds
1706371200,11.55,12.75,1018,50,3.09,330,,40,Clouds
1706374800,11.42,11.75,1019,62,1.03,0,,40,Clouds
1706378400,11.58,11.77,1019,58,3.09,120,,40,Clouds
1706382000,11.15,12.2,1019,58,2.57,110,,40,Clouds
1706385600,10.81,11.75,1020,58,2.06,90,,40,Clouds
1706389200,10.54,11.75,1020,62,3.09,110,,40,Clouds
1706392800,9.81,10.02,1020,62,2.71,159,,51,Clouds
1706396400,10.13,10.34,1020,62,3.49,162,,51,Clouds
1706400000,10.86,11.75,1019,62,1.54,0,,75,Rain
1706403600,11.1,11.69,1019,71,4.12,140,,75,Rain
1706407200,11.38,12.77,1019,62,2.06,120,,75,Rain
1706410800,11.26,12.73,1019,65,3.6,195,,52,Clouds
1706414400,11.09,12.36,1019,66,5.66,190,,75,Clouds
1706418000,10.97,12.24,1019,64,3.41,198,,38,Clouds
1706421600,11.72,12.75,1020,71,2.06,110,,75,Clouds
1706425200,11.91,13.56,1020,67,4.55,199,,52,Rain
1706428800,12.23,14.21,1021,72,4.7,203,,40,Rain
1706432400,13.41,15.05,1020,58,4.12,200,,75,Rain
1706436000,13.43,15.2,1020,71,4.12,50,,75,Rain
1706439600,13.45,14.91,1019,58,2.57,30,,24,Clouds
1706443200,13.49,15.04,1019,58,1.03,0,,75,Rain
1706446800,13.75,15.75,1019,48,3.09,210,,75,Rain
1706450400,13.76,14.79,1019,62,4.12,40,,75,Rain
1706454000,11.99,13.13,1019,67,4.12,30,,75,Rain
1706457600,11.62,12.97,1019,76,2.57,60,,75,Rain
1706461200,12.08,13.69,1020,71,1.54,80,,75,Rain
1706464800,11.79,13.55,1020,67,1.54,120,,75,Rain
1706468400,11.27,13.42,1020,71,1.03,0,,75,Rain
1706472000,11.4,13.7,1019,76,0.51,90,,75,Clouds
1706475600,10.94,12.96,1019,82,1.54,100,,75,Clouds
1706479200,10.19,11.75,1019,71,2.06,110,,75,Clouds
1706482800,9.98,11.75,1019,76,1.03,0,,75,Clouds
1706486400,10.03,12.14,1019,83,2.02,177,,42,Clouds
1706490000,9.87,11.98,1019,83,1.27,183,,42,Clouds
1706493600,9.34,11.57,1019,89,0.49,154,,47,Rain
1706497200,9.19,11.63,1018,88,0.77,141,,43,Rain
1706500800,8.25,9.13,1019,93,3.6,80,,75,Rain
1706504400,8.46,9.45,1019,93,5.14,80,,75,Rain
1706508000,10.34,11.74,1019,66,2.06,70,,75,Rain
1706511600,12.44,14.2,1019,62,2.57,120,,75,Clouds
1706515200,13.32,15.12,1019,55,2.57,200,,40,Clouds
1706518800,14.01,15.82,1019,48,5.14,200,,0,Clear
1706522400,15.24,16.75,1018,48,5.14,210,,20,Rain
1706526000,14.96,16.75,1018,48,6.17,200,,20,Rain
1706529600,13.61,15.84,1018,67,10.29,240,17.49,75,Thunderstorm
1706529600,13.61,15.84,1018,67,10.29,240,17.49,75,Rain
1706533200,13.18,15.69,1018,76,4.12,270,,75,Thunderstorm
1706533200,13.18,15.69,1018,76,4.12,270,,75,Rain
1706536800,12.49,14.71,1018,76,2.57,110,,75,Rain
1706540400,11.71,13.88,1019,76,2.06,110,,75,Rain
1706544000,11.34,13.37,1019,71,2.06,120,,75,Rain
1706547600,11.6,13.67,1019,67,1.54,170,,75,Rain
1706551200,11.29,13.19,1019,71,3.09,190,,75,Thunderstorm
1706551200,11.29,13.19,1019,71,3.09,190,,75,Rain
1706554800,11.37,13.19,1019,76,6.69,200,,75,Thunderstorm
1706558400,11.02,12.81,1018,87,3.6,180,,75,Clouds
1706562000,11.1,13.02,1018,82,2.06,120,,75,Rain
1706565600,11.08,12.75,1017,58,3.09,160,,75,Rain
1706569200,10.98,12.75,1017,62,2.57,140,,75,Rain
1706572800,10.68,12.23,1017,71,2.57,160,,75,Rain
1706576400,10.77,12.39,1016,82,5.14,180,,75,Rain
1706580000,10.81,12.31,1016,82,4.63,180,,75,Rain
1706583600,10.93,12.2,1016,66,5.66,150,,75,Rain
1706587200,11.14,12.57,1016,66,5.14,160,,75,Rain
1706590800,10.95,12.49,1016,76,9.26,150,,75,Rain
1706594400,11.41,12.91,1017,71,5.14,160,,75,Rain
1706598000,11.98,13.75,1017,54,4.12,140,,75,Rain
1706601600,12.07,13.72,1017,76,5.14,180,,100,Rain
1706605200,11.81,13.56,1017,71,4.63,160,,100,Rain
1706608800,12.32,14.38,1017,58,9.26,180,,100,Rain
1706612400,11.97,14.03,1017,67,7.72,160,,75,Rain
1706616000,11.53,13.64,1017,82,7.2,160,,75,Rain
1706619600,11.71,13.56,1017,76,5.14,160,,75,Rain
1706623200,11.78,13.7,1017,71,6.69,160,12.35,75,Rain
1706626800,11.44,13.1,1018,66,6.17,160,,75,Rain
1706630400,11.24,12.81,1018,76,6.69,160,,75,Rain
1706634000,11.37,12.75,1018,62,5.14,140,,75,Rain
1706637600,11.33,12.75,1019,62,6.17,150,,75,Rain
1706641200,11.09,12.55,1019,66,5.66,160,,40,Rain
1706644800,11.06,12.75,1020,66,8.23,150,,40,Rain
1706648400,10.81,12.18,1020,66,2.06,130,,40,Rain
1706652000,10.88,12.54,1021,71,7.72,140,,40,Rain
1706655600,10.63,12.3,1020,71,4.12,150,,40,Rain
1706659200,10.54,11.89,1020,62,5.14,130,,40,Rain
1706662800,10.73,12.27,1019,50,6.17,150,,40,Rain
1706666400,10.44,11.76,1019,54,4.12,140,,40,Rain
1706670000,10.03,11.56,1019,71,6.17,170,,75,Rain
1706673600,10.27,11.57,1020,66,3.09,120,,75,Clouds
1706677200,10.48,11.77,1020,58,3.09,130,,75,Clouds
1706680800,10.8,12.24,1021,62,2.06,140,,75,Clouds
1706684400,11.56,13.75,1021,54,4.63,180,,75,Clouds
1706688000,11.83,13.52,1021,76,7.2,180,,75,Drizzle
1706691600,13.11,15,1021,55,3.6,210,,40,Clouds
1706695200,13.78,16.02,1021,51,3.09,190,,75,Clouds
1706698800,13.34,15.62,1021,54,10.29,200,,75,Clouds
1706702400,13,15.27,1021,69,6.26,216,,96,Clouds
1706706000,12.95,14.86,1021,58,8.23,200,,75,Clouds
1706709600,12.68,14.69,1021,62,9.77,200,,75,Clouds
1706713200,12.15,13.88,1021,54,7.72,200,,75,Clouds
1706716800,10.84,13.01,1021,62,6.17,180,,75,Thunderstorm
1706716800,10.84,13.01,1021,62,6.17,180,,75,Rain
1706720400,10.63,12.82,1022,62,4.12,160,,75,Thunderstorm
1706720400,10.63,12.82,1022,62,4.12,160,,75,Rain
1706724000,10.53,12.34,1022,58,4.12,160,,75,Thunderstorm
1706724000,10.53,12.34,1022,58,4.12,160,,75,Rain
1706727600,9.94,11.45,1021,62,3.09,160,,75,Thunderstorm
1706731200,10.27,11.11,1021,62,2.06,150,,75,Thunderstorm
1706734800,10,11.18,1021,79,1.32,174,,79,Clouds
1706738400,10.19,11.34,1020,66,2.06,100,,75,Clouds
1706742000,9.57,10.75,1020,71,8.75,220,,75,Rain
1706745600,8.73,9.75,1020,87,2.57,120,,75,Rain
1706749200,7.91,8.74,1020,85,3.17,205,,93,Rain
1706752800,7.38,8.37,1020,91,2.82,185,,99,Rain
1706756400,8.79,10.22,1020,66,2.06,120,,40,Rain
1706760000,8.69,9.75,1020,71,3.09,110,,40,Rain
1706763600,8.77,9.75,1020,81,5.66,200,,40,Rain
1706767200,10.5,11.75,1020,66,2.57,120,,75,Clouds
1706770800,11.32,13.1,1020,58,5.14,200,,75,Clouds
1706774400,11.84,13.81,1020,58,6.69,210,,20,Clouds
1706778000,12.81,15.15,1020,66,7.72,210,,75,Rain
1706781600,12.75,15.48,1020,66,3.09,150,,75,Rain
1706785200,12.35,14.65,1019,58,4.63,190,,20,Rain
1706788800,11.85,14.27,1019,81,5.05,212,,94,Rain
1706792400,11.95,13.86,1019,62,5.66,210,,20,Rain
1706796000,11.69,13.51,1018,67,6.69,190,,40,Rain
1706799600,11.15,12.79,1019,71,6.17,180,,40,Rain
1706803200,10.9,12.56,1019,76,5.14,180,,20,Rain
1706806800,10.63,12.07,1019,71,3.6,170,,20,Rain
1706810400,10.43,11.96,1019,66,3.6,170,,20,Rain
1706814000,10.73,12.29,1019,58,2.57,150,,20,Rain
1706817600,10.63,12.4,1019,58,1.03,0,,40,Rain
1706821200,10.66,11.75,1019,58,1.03,0,,40,Rain
1706824800,10.83,12.65,1018,66,2.06,190,,75,Rain
1706828400,10.84,12.75,1018,58,3.09,130,,40,Rain
1706832000,10.35,11.79,1017,71,2.57,30,,75,Rain
1706835600,9.75,11.22,1017,80,3.45,178,,28,Clouds
1706839200,9.99,11.25,1017,78,3.61,177,,36,Clouds
1706842800,10.05,11.14,1017,71,1.03,0,,75,Rain
1706846400,9.67,10.98,1017,81,1.54,110,,75,Rain
1706850000,9.94,11.41,1018,81,2.06,110,,20,Clouds
1706853600,10.94,12.45,1019,77,3.93,191,,48,Clouds
1706857200,12.1,13.68,1019,75,4.32,202,,67,Rain
1706860800,13.91,14.78,1019,58,5.66,210,,40,Clouds
1706864400,14.38,16.54,1019,63,7.2,210,,40,Clouds
1706868000,14.72,16.8,1019,63,5.66,220,,75,Clouds
1706871600,15.29,17.4,1018,69,3.1,237,,29,Clouds
1706875200,14.84,16.61,1018,68,2.23,250,,24,Clouds
1706878800,14.18,16.84,1018,87,1.54,350,,100,Rain
1706882400,14.07,16.18,1018,76,5.14,100,,40,Clouds
1706886000,13.16,14.79,1018,67,3.09,120,,40,Clouds
1706889600,12.19,14.24,1019,66,3.09,110,,40,Rain
1706893200,11.84,13.65,1020,62,3.09,100,,40,Rain
1706896800,11.67,13.29,1020,71,2.06,100,,75,Rain
1706900400,11.94,13.5,1020,71,2.06,130,,75,Rain
1706904000,12.04,13.8,1020,71,3.6,150,,75,Rain
1706907600,11.44,13.07,1020,67,2.06,130,,75,Rain
1706911200,11.67,12.87,1020,62,1.54,120,,75,Rain
1706914800,11.53,12.56,1020,74,5.51,167,,72,Rain
1706918400,11.49,12.57,1020,82,3.6,150,,75,Rain
1706922000,11.41,12.76,1020,76,2.57,160,,75,Rain
1706925600,11.01,12.24,1020,76,2.57,160,,75,Rain
1706929200,11.1,12.72,1020,82,8.23,170,,75,Rain
1706932800,11.08,12.7,1021,82,3.6,140,,75,Rain
1706936400,11.53,13.29,1021,82,3.09,140,,75,Rain
1706940000,12.33,14.35,1021,82,2.06,60,,75,Rain
1706943600,13.03,14.79,1022,81,4.29,178,,44,Rain
1706947200,13.93,16.11,1022,82,5.14,190,,75,Rain
1706950800,14.55,16.72,1022,82,4.63,160,,75,Rain
1706954400,15.38,17.25,1022,71,6.09,208,,61,Clouds
1706958000,15.35,17.27,1021,63,4.63,160,,75,Clouds
1706961600,15.51,17.48,1021,59,7.2,190,,75,Clouds
1706965200,15.05,17.51,1021,67,8.23,200,,75,Clouds
1706968800,14.15,16.53,1021,67,10.29,210,,75,Thunderstorm
1706968800,14.15,16.53,1021,67,10.29,210,,75,Rain
1706972400,13.34,15.49,1021,82,2.57,160,,75,Thunderstorm
1706972400,13.34,15.49,1021,82,2.57,160,,75,Rain
1706976000,13.24,15.37,1022,82,8.75,190,,75,Thunderstorm
1706976000,13.24,15.37,1022,82,8.75,190,,75,Rain
1706979600,13.03,15,1022,71,3.6,140,,75,Rain
1706983200,13.01,14.9,1023,62,2.57,150,,75,Rain
1706986800,12.84,14.61,1023,62,5.14,160,,75,Rain
1706990400,12.67,14.42,1022,67,5.14,180,,75,Clouds
1706994000,12.95,14.72,1023,62,3.6,160,,75,Rain
1706997600,12.71,14.58,1022,71,2.06,170,,75,Rain
1707001200,12.43,14.12,1022,76,1.03,0,,75,Rain
1707004800,12.41,14.22,1022,76,3.6,140,,75,Rain
1707008400,12.24,14.2,1022,87,2.57,120,,75,Rain
1707012000,12.09,13.95,1022,80,6.59,184,,81,Rain
1707015600,12.34,14.41,1021,87,2.57,110,,75,Rain
1707019200,12.41,14.04,1022,76,2.57,140,,75,Rain
1707022800,12.51,14.27,1022,76,3.09,140,,75,Rain
1707026400,12.88,14.64,1022,76,2.57,160,,75,Rain
1707030000,13.29,15.19,1022,76,2.57,170,,75,Clouds
1707033600,13.89,15.85,1023,77,6.17,190,,75,Drizzle
1707033600,13.89,15.85,1023,77,6.17,190,,75,Rain
1707037200,14.5,17.01,1023,75,7.26,206,,55,Rain
